Gewässer,Name allg. gebr.,Kategorie,Badestellenlänge,Kreis Name,Längengrad,Breitengrad,Mögliche Belastungen,Barrierefrei,Wlan,ÖPNV,Baden ohne Aufsicht,Baden m. zeitw. Aufsicht,Eintritt,Liegeplätze ohne Schatten,Liegeplätze mit Schatten,Toiletten,Dusche,Umkleiden,Parken ohne Gebühren,Parken mit Gebühren,Strandkorbverleih,Campingplatz,Spielplatz,Gaststätte,Kiosk,Rudern,Tretboot,Surfen,Segeln,FKK-Strand,Hundestrand,Grillplatz
DESH_PR_0239,Badeanstalt Bordesholm am Bordesholmer See,See,100,Rendsburg-Eckernförde,10.02383947726875,54.17479803057817,Cyanobakterien (Blaualgen) und Zerkarien,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0240,Campingplatz Padenstedt am Forellensee,See,200,Rendsburg-Eckernförde,9.92560294951178,54.04773195813714,,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0241,Badestelle des ev. Waldheims am Brahmsee,See,50,Rendsburg-Eckernförde,9.904348668730195,54.20175994663951,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0243,Damp Südstrand,Küstengewässer,100,Rendsburg-Eckernförde,10.02690494291278,54.58250624038237,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein
DESH_PR_0244,Eckernförde Südstrand,Küstengewässer,1600,Rendsburg-Eckernförde,9.859154343074854,54.45204112549282,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0245,Ostseebad Strande - Südstrand,Küstengewässer,150,Rendsburg-Eckernförde,10.17027241078519,54.4361356690892,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0247,"Einfelder See, Mühbrook",See,10,Rendsburg-Eckernförde,10.00916790081285,54.15595292439742,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0248,Jugendzeltlager Weseby,Küstengewässer,50,Rendsburg-Eckernförde,9.714109928294643,54.49871324008876,,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0249,Wassersleben,Küstengewässer,500,Schleswig-Flensburg,9.421554480481426,54.82844491559835,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0250,Glücksburger Strand,Küstengewässer,500,Schleswig-Flensburg,9.531303175826238,54.84334984385718,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0251,Holnis Drei,Küstengewässer,1000,Schleswig-Flensburg,9.596325708582032,54.86281970238116,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0252,Bockholmwik,Küstengewässer,100,Schleswig-Flensburg,9.612310610124371,54.83149043334287,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0253,Langballigau,Küstengewässer,200,Schleswig-Flensburg,9.659746805394413,54.82460732439418,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja
DESH_PR_0254,Westerholz,Küstengewässer,100,Schleswig-Flensburg,9.675399937136094,54.82145825274436,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0255,Habernis,Küstengewässer,70,Schleswig-Flensburg,9.776176980736755,54.7973283866918,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0256,Wackerballig,Küstengewässer,150,Schleswig-Flensburg,9.879408621365084,54.75937619631817,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0257,Schleimünde,Küstengewässer,100,Schleswig-Flensburg,10.03656245579035,54.67819527650494,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0258,Weidefeld,Küstengewässer,600,Schleswig-Flensburg,10.03269426895814,54.65295014714473,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein
DESH_PR_0259,"Schlei, Arnis",Küstengewässer,200,Schleswig-Flensburg,9.928070713087791,54.62910708423271,Zerkarien,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0260,"Schlei, Lindaunis",Küstengewässer,200,Schleswig-Flensburg,9.829714424673234,54.59398209894891,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0261,"Schlei, Lindaukamp",Küstengewässer,261,Schleswig-Flensburg,9.813345905113056,54.58181141368554,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0262,"Schlei, Hagab",Küstengewässer,50,Schleswig-Flensburg,9.765497783700534,54.571105334981,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0263,"Schlei, Hellör",Küstengewässer,25,Schleswig-Flensburg,9.736444309576312,54.5357086831055,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0264,"Schlei, Brodersby",Küstengewässer,250,Schleswig-Flensburg,9.701518292312196,54.52726388704217,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0265,"Schlei, Winningmay",Küstengewässer,65,Schleswig-Flensburg,9.63267185517858,54.52996669890143,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0266,"Schlei, Schleswig Luisenbad",Küstengewässer,100,Schleswig-Flensburg,9.55990447526464,54.51263246348916,Zerkarien,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0267,"Schlei, Fahrdorf",Küstengewässer,45,Schleswig-Flensburg,9.601451264522074,54.50803790303183,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0268,"Schlei, Borgwedel",Küstengewässer,150,Schleswig-Flensburg,9.673471537208345,54.49926978276171,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0269,"Schlei, Selker Noor",Küstengewässer,10,Schleswig-Flensburg,9.584137727142636,54.4837777513983,Zerkarien,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein
DESH_PR_0270,"Schlei, Niederselk",Küstengewässer,100,Schleswig-Flensburg,9.583964379784806,54.48070906153266,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0271,"Alte Sorge, Meggerdorf",Fließgewässer,50,Schleswig-Flensburg,9.37644921665856,54.33248230751735,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0272,"Eider, Bargen",Fließgewässer,30,Schleswig-Flensburg,9.274427866123856,54.30117582037848,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0273,"Eider, Süderstapel",Fließgewässer,100,Schleswig-Flensburg,9.227652736951905,54.34910236229209,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein
DESH_PR_0274,"Langsee, Brekling",See,20,Schleswig-Flensburg,9.60109496637364,54.58493259542303,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0275,"Idstedter See, Idstedt",See,30,Schleswig-Flensburg,9.521004799361036,54.58590650138213,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0276,"Havetofter See, Havetoft, Gemeindebadestelle",See,10,Schleswig-Flensburg,9.526821602713245,54.64216599185036,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0277,"Südensee, Sürup",See,150,Schleswig-Flensburg,9.66485135104896,54.71232763210488,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0278,"Holmarksee, Kleinsoltfeld",See,70,Schleswig-Flensburg,9.49622149978678,54.71659010430268,Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0279,Badesee Lindewitt,See,40,Schleswig-Flensburg,9.200457189399057,54.69853404488269,Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0280,Teich am Steinholz,See,50,Schleswig-Flensburg,9.427783073928508,54.59253158717264,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0281,"Langsee, Süderfahrenstedt",See,35,Schleswig-Flensburg,9.588634236168373,54.58343790693714,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0283,"Arenholzer See, Lürschau",See,100,Schleswig-Flensburg,9.493286024489144,54.54741099686788,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0284,"Schlei, Stexwig",Küstengewässer,15,Schleswig-Flensburg,9.641880107010168,54.51203773301815,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0285,Baggersee Wanderup,See,100,Schleswig-Flensburg,9.356209515606166,54.70467911487584,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0286,Baggersee Satteln,See,10,Schleswig-Flensburg,9.331176067518673,54.47798201617346,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0288,Dollerupholz,Küstengewässer,100,Schleswig-Flensburg,9.709971398342041,54.81121984147644,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0289,Geltinger Bucht,Küstengewässer,7500,Schleswig-Flensburg,9.820199712990714,54.77272904950586,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0290,Flensburger Außenförde,Küstengewässer,3890,Schleswig-Flensburg,9.980916726922288,54.74281496191068,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Ja
DESH_PR_0291,"Gemeinde Bornhöved, Badestelle am Bornhöveder See",See,50,Segeberg,10.23705616408341,54.07837499687028,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0292,"Gemeinde Schmalensee, Badestelle am Schmalensee",See,120,Segeberg,10.269770413732,54.08316373113532,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0293,"Gemeinde Stocksee, alte Badestelle am Stocksee",See,20,Segeberg,10.34442072975035,54.0883464187923,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0294,"Gemeinde Stocksee, Naturcampingplatz am Stocksee",See,15,Segeberg,10.34105807180344,54.08108439454384,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0295,"Gemeinde Damsdorf, Badestelle am Stocksee",See,20,Segeberg,10.34745667984355,54.07864057760656,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0296,Gemeinde Seedorf/Seekamp Badestelle Seekamper See,See,80,Segeberg,10.45671804912281,54.04954981867094,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0297,"Gemeinde Blunk, Badestelle am Blunker See",See,50,Segeberg,10.3286888152422,54.01452044174744,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0298,"Gemeinde Nehms, Badestelle am Nehmser See",See,30,Segeberg,10.36428683305284,54.01794700824961,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0299,"Gemeinde Rohlstorf/Warder, Badestelle am Wardersee",See,25,Segeberg,10.38349501098011,53.98134338804953,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0300,"Gemeinde Rohlsdorf/Quaal, Badestelle Klüthsee",See,70,Segeberg,10.35496737511372,53.96403131009176,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0301,"Stadt Bad Segeberg, Badestelle am Ihlsee",See,140,Segeberg,10.30708947380208,53.95991650465325,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0302,"Stadt Bad Segeberg, Badestelle Großer Segeberger See",See,70,Segeberg,10.32011252867049,53.94263613171013,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0303,"Gemeinde Wittenborn, Badestelle am Mözener See",See,70,Segeberg,10.23775729770266,53.92084960252323,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0304,"Gemeinde Mözen, Badestelle am Mözener See",See,30,Segeberg,10.24888942420739,53.91505470198603,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0305,"Gemeinde Kükels, Badestelle am Mözener See",See,30,Segeberg,10.24108904517219,53.90521448678749,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0306,"Klein Rönnau, Badestelle am großen Segebeger See",See,200,Segeberg,10.34115140731958,53.95917357666391,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0307,"Leezen, Badestelle Seestraße am Neversdorfer See",See,100,Segeberg,10.26334826587081,53.86947644480054,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0308,"Leezen, Neversdorfer Straße am Neversdorfer See",See,30,Segeberg,10.26218306562527,53.86674591119734,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0309,"Gemeinde Neversdorf, Badestelle am Neversdorfer See",See,70,Segeberg,10.28865770469842,53.870110962761,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0310,"Gemeinde Bebensee, Badestelle am Neversdorfer See",See,80,Segeberg,10.29962328531318,53.87422518955549,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0311,"Gemeinde Itzstedt, Badestelle am Itzstedter See",See,200,Segeberg,10.14558122132468,53.80849647207207,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0312,"Henstedt-Ulzburg, Badestelle am Beckersbergsee",See,210,Segeberg,9.992380314693085,53.79560173256903,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0313,"Gemeinde Weddelbrook, Badestelle am Mühlenteich",See,30,Segeberg,9.826298560749802,53.90197018488805,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0314,"Gemeinde Seedorf, Badestelle am Seedorfer See",See,30,Segeberg,10.405707100763,54.05514233556357,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0315,"Louisenbad, Neumühlen, Schenefeld",See,150,Steinburg,9.465098374674614,54.04967636956173,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0316,"Nord-Ostsee-Kanal ""Klein-Westerland"", Holstenniendorf",Fließgewässer,100,Steinburg,9.300182231465133,54.032835357468,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0317,"Lohmühlenteich, Hohenlockstedt",See,200,Steinburg,9.597571258223548,53.96739195461126,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0319,"Elbe, Brokdorf",Übergangsgewässer,400,Steinburg,9.329815097895338,53.86069016166627,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0321,"Herrenteich, Reinfeld",See,80,Stormarn,10.48394885752719,53.83617594797622,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0322,"Poggensee, Freibad",See,100,Stormarn,10.38831755135449,53.8274330859159,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja
